case_id,week,weight,state,dma,nielsen,countyc,adi,metro,region,division,ownhome,marital,employ,hhcomp,adults,kids1217,kids611,kids06,parent,age,age2,educ2,educ,income,race,partyrot,party,ideorot,ideo,regvote,sex,ident,l1,c1,usborn,relig,religopen,denom,denomopen,born,jewid,secular,jdenom,year,demh1,demh2,date,sexorient_1,sexorient_2,sexorient_3,sexorient_4,sexorient_5,fipscode,cbsacode,cbsatitle,density,q1,q2,q3rot,q3,q4,q5,q6,q7,q8a,q8b,q8c,formsplit,q9,q10,q11,q12,q13,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,partyln,allcat,gender,racecat,agecat,gencat,educat,educat2,whteduc2,whtedgen,inccat,regcat,partycat,partylean,ideocat,reltrad,catholic
70000531,842,1.0065,TX,641,B,29, ,1,3,7,1,6,3,2,2, , , ,2,74, ,3,2,98,1,2,3,1,1,2,1,2, ,2, ,96,, ,, ,2, , ,18, , ,181019,1,0,0,0,0,48029,41700,"San Antonio-New Braunfels, TX",4,1,3,1,1, ,1,1,1,2,4,9,2,1,2,2,2,3,0,0,0,0,1,0,1,1,1,1,4,4,1,1,1,1,9,3,2,1,1,6,0
70000532,842,1.1583,ND,724,C,35, ,1,2,4,2,3,2,2,2, , , ,2,23, ,6,4,5,1,2,3,1,3,1,1,2, ,2, ,22,, ,,2, , , ,18,1,0,181019,1,0,0,0,0,38035,24220,"Grand Forks, ND-MN",1,1,2,2,2, ,3,2,2,1,3,1,2,1,2,1,1,2,0,0,0,1,0,0,2,1,1,1,1,1,3,2,2,3,2,2,2,3,2,2,0
70000533,842,0.4595,SD,725,C,99, ,2,2,4,1,3,1,2,2, , , ,2,61, ,8,5,7,1,2,1,2,1,1,1,2, ,1, ,15,, ,,1, , , ,18,1,1,181019,1,0,0,0,0,46099,43620,"Sioux Falls, SD",2,1,1,1,1, ,1,1,1,2,2,3,2,2,2,2,2,1,0,0,0,0,1,0, ,1,1,1,3,3,3,2,2,3,3,2,1,1,1,1,0
70000534,842,1.2328,IL,675,C,113, , ,2,3,1,3,3,4,4, , , ,2,71, ,3,2,99,99,2,1,2,1,9,1,2, ,2, ,2,, ,, , , , ,18, , ,181019,1,0,0,0,0,17113,14010,"Bloomington, IL",2,1,2,2,1, ,9,9,4,2,1,1,2,2,4,3,2,2,0,0,0,0,1,0, ,1,1,9,4,3,1,1,3,9,9,2,1,1,1,4,0
70000536,842,1.4635,AR,693,B,119, ,2,3,7,2,4,1,3,2,0,1,0,1,33, ,2,1,1,1,2,3,2,3,2,1,2, ,2, ,22,, ,,1, , , ,18,1,8,181019,1,0,0,0,0,05119,30780,"Little Rock-North Little Rock-Conway, AR",3,5,5,2,1, ,2,1,1,2,3,3,2,1,4,3,2,3,0,0,0,0,1,0,9,1,1,1,2,1,1,1,1,1,1,3,2,2,2,1,0
70000537,842,1.3428,OK,671,B,131, ,3,3,7,1,3,1,3,3, , , ,2,55, ,5,3,6,1,2,3,1,5,1,2,2, ,1, ,2,, ,, , , , ,18,1,1,181019,1,0,0,0,0,40131,46140,"Tulsa, OK",2,1,2,1,2, ,1,3,2,2,1,9,2,1,9,3,2,1,0,0,0,0,1,0,9,1,2,1,3,3,2,1,1,2,3,3,2,2,3,4,1
70000538,842,0.9241,LA,622,C,57, ,3,3,7,2,1,3,2,2, , , ,2,52, ,3,2,5,1,2,8,2,1,1,1,2, ,2, ,2,, ,, , , , ,18,1,4,181019,1,0,0,0,0,22057,26380,"Houma-Thibodaux, LA",1,3,3,2,2, ,9,3,4,3,3,2,2,1,4,3,1,2,0,1,0,0,0,0,1,1,1,1,3,2,1,1,1,1,2,3,9,1,1,4,1
70000540,842,2.2847,CO,752,B,41, , ,4,8,2,3,1,3,3, , , ,2,37, ,5,3,7,1,1,2,1,4,1,2,2, ,2, ,98,, ,, ,2, , ,18,1,1,181019,1,0,0,0,0,08041,17820,"Colorado Springs, CO",2,1,3,1,2, ,4,2,3,9,4,1,1,1,2,1,1,3,0,0,0,0,0,1, ,1,2,1,2,1,2,1,1,2,3,4,3,3,3,9,0
70000541,842,1.0926,AL,698,C,101, , ,3,6,1,6,1,1,1, , , ,2,30, ,8,5,6,1,1,2,1,4,1,2,2, ,2, ,22,, ,,1, , , ,18,1,8,181019,1,0,0,0,0,01101,33860,"Montgomery, AL",2,1,1,1,2, ,4,2,1,1,4,1,2,1,2,3,2,3,0,0,0,0,1,0, ,1,2,1,2,1,3,2,2,4,3,3,3,3,3,1,0
70000542,842,2.3043,CO,751,B,59, ,3,4,8,2,1,2,4,4, , , ,2,20, ,4,3,13,6,1,1,1,2,1,2,2, ,2, ,96,, ,, ,2, , ,18,1,0,181019,1,0,0,0,0,08059,19740,"Denver-Aurora-Lakewood, CO",3,2,3,1,9,9,2,3,2,2,3,1,1,1,1,3,1,2,0,0,0,0,1,0, ,1,2,4,1,0,2,1,0,0,4,4,1,1,1,6,0
70000543,842,0.3561,TX,765,B,141, ,1,3,7,1,1,1,1,1, , , ,2,47, ,6,4,6,1,1,3,2,3,1,1,2, ,1, ,95,, ,, ,2, , ,18,2, ,181019,1,0,0,0,0,48141,21340,"El Paso, TX",3,1,9,2,2, ,4,2,1,9,2,2,1,1,1,3,2,3,0,0,0,0,1,0,9,1,1,1,2,2,3,2,2,3,3,3,2,2,2,6,0
70000544,842,0.8499,AZ,789,B,19, , ,4,8,1,6,1,2,2, , , ,2,55, ,3,2,3,1,1,3,2,1,1,1,2, ,2, ,2,, ,, , , , ,18,1,1,181019,1,0,0,0,0,04019,46060,"Tucson, AZ",1,1,2,2,1, ,1,2,3,3,1,2,1,2,3,3,2,3,0,0,0,1,0,0,1,1,1,1,3,3,1,1,1,1,1,4,2,1,1,4,1
70000545,842,1.2539,CO,751,B,1, ,3,4,8,1,1,2,6,3,1,2,0,2,18, ,4,3,1,3,1,2,1,5,1,2,2, ,1,1,90,, ,, ,2,2, ,18,2, ,181019,0,0,1,0,0,08001,19740,"Denver-Aurora-Lakewood, CO",3,1,4,1,2, ,4,2,1,1,4,1,1,1,2,1,1,2,0,0,0,0,1,0, ,1,2,3,1,0,2,1,0,0,1,4,3,3,3,6,0
70000547,842,1.507,CO,751,B,5, ,3,4,8,1,6,1,2,2, , , ,2,52, ,4,3,4,1,1,1,1,9,1,2,2, ,2, ,16,, ,,1, , , ,18,1,1,181019,1,0,0,0,0,08005,19740,"Denver-Aurora-Lakewood, CO",3,3,3,2,9,1,9,3,2,2,2,3,1,1,2,3,1,2,1,0,0,0,0,0, ,1,2,1,3,2,2,1,1,2,2,4,1,1,9,1,0
70000548,842,0.2988,CO,751,B,31, ,1,4,8,1,3,1,1,1, , , ,2,82, ,7,5,1,1,1,8,2,5,1,1,2, ,1, ,99,, ,, , , , ,18, , ,181019,1,0,0,0,0,08031,19740,"Denver-Aurora-Lakewood, CO",5,1,1,2,9,9,4,3,9,2,1,1,1,9,1,1,1,1,0,0,0,1,0,0,9,1,1,1,4,4,3,2,2,3,1,4,9,2,3,9,0
70000549,842,0.9715,WY,759,C,21, ,1,4,8,1,3,2,4,2,2,0,0,1,53, ,5,3,6,1,1,1,2,1,1,2,2, ,1, ,15,, ,,1, , , ,18,1,1,181019,1,0,0,0,0,56021,16940,"Cheyenne, WY",1,1,2,2,1, ,1,1,4,3,9,4,1,2,3,3,2,2,0,1,0,0,0,0, ,1,2,1,3,2,2,1,1,2,3,4,1,1,1,1,0
70000550,842,0.5737,NV,803,A,37, , ,4,8,2,5,1,1,1, , , ,2,35, ,8,5,13,5,1,1,1,3,1,1,2, ,2,1,99,, ,, , , , ,18,2, ,181019,1,0,0,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,2,3,1,2, ,9,3,4,3,1,3,1,1,3,2,2,2,0,0,0,1,0,0, ,1,1,3,2,1,3,2,0,0,4,4,1,1,2,9,0
70000551,842,1.0876,TX,641,B,29, ,1,3,7,1,3,6,2,2, , , ,2,43, ,6,4,7,1,1,3,1,2,1,1,2, ,2, ,90,, ,, ,2,1, ,18,2, ,181019,1,0,0,0,0,48029,41700,"San Antonio-New Braunfels, TX",4,1,2,2,1, ,1,1,3,3,3,3,1,1,3,3,2,2,0,0,0,0,1,0,1,1,1,1,2,2,3,2,2,3,3,3,2,1,1,6,0
70000552,842,0.9599,UT,770,B,35, ,1,4,8,1,3,1,5,2,0,1,2,1,31, ,5,3,6,1,1,3,2,3,1,1,2, ,1, ,99,, ,, , , , ,18,1,1,181019,1,0,0,0,0,49035,41620,"Salt Lake City, UT",4,1,2,1,3,9,4,2,2,1,1,1,1,1,2,2,2,3,1,1,0,1,0,0,9,1,1,1,2,1,2,1,1,1,3,4,2,2,2,9,0
70000553,842,1.4478,UT,604,C,51, ,5,4,8,1,1,1,4,4, , , ,2,25, ,3,2,6,1,1,2,2,3,1,1,2, ,1, ,2,, ,, , , , ,18,2, ,181019,1,0,0,0,0,29051,27620,"Jefferson City, MO",2,2,2,2,2, ,3,2,2,2,2,9,1,1,2,3,2,2,0,0,0,0,1,0, ,1,1,1,1,1,1,1,1,1,3,4,3,3,2,4,1
70000554,842,2.3562,NV,839,B,3, , ,4,8,1,3,1,2,2, , , ,2,21, ,3,2,7,9,1,3,2,2,1,1,2, ,2, ,97,bahay, ,, , , , ,18,1,1,181019,1,0,0,0,0,32003,29820,"Las Vegas-Henderson-Paradise, NV",2,3,3,1,1, ,9,3,4,4,2,2,1,1,2,3,2,2,0,0,0,0,1,0,1,1,1,4,1,0,1,1,0,0,3,4,2,1,1,7,0
70000555,842,0.9455,CA,803,A,65, ,4,4,9,1,3,1,3,3, , , ,2,49, ,6,4,14,1,2,3,2,4,1,1,2, ,2, ,10,, ,, , , , ,18,1,2,181019,1,0,0,0,0,06065,40140,"Riverside-San Bernardino-Ontario, CA",2,1,3,1,2, ,4,2,2,1,3,1,2,1,2,3,1,2,0,0,0,0,1,0,2,1,1,1,2,2,3,2,2,3,4,4,2,3,3,5,0
70000556,842,1.4151,WA,819,A,53, ,2,4,9,1,1,2,4,3,0,0,1,1,27, ,3,2,7,1,1,3,1,4,1,1,2, ,1, ,22,, ,,2, , , ,18,1,2,181019,1,0,0,0,0,53053,42660,"Seattle-Tacoma-Bellevue, WA",3,2,9,1,1, ,2,3,4,2,3,1,1,1,2,3,2,3,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,3,4,2,1,3,2,0
70000557,842,0.9471,WA,819,A,33, ,2,4,9,1,3,1,5,2,1,2,0,1,38, ,8,5,14,1,2,1,2,2,1,2,2, ,1, ,15,, ,,1, , , ,18,1,1,181019,1,0,0,0,0,53033,42660,"Seattle-Tacoma-Bellevue, WA",4,1,2,2,1, ,1,3,1,9,1,2,2,2,4,3,2,3,0,0,0,1,0,0, ,1,2,1,2,2,3,2,2,4,4,4,1,1,1,1,0
70000559,842,0.859,NV,839,B,23, , ,4,8,8,3,3,1,1, , , ,2,72, ,1,1,1,10,2,1,1,5,1,1,2, ,2, ,96,, ,, ,2, , ,18, , ,181019,1,0,0,0,0,32023, ,,1,1,1,1,1, ,2,3,4,9,4,2,2,1,4,3,1,9,0,0,0,0,1,0, ,1,1,4,4,3,1,1,0,0,1,4,1,1,3,6,0
70000561,842,1.6399,CA,803,A,59, ,4,4,9,1,3,2,3,3, , , ,2,39, ,6,4,6,1,2,1,1,4,1,2,2, ,2, ,22,, ,,2, , , ,18,1,1,181019,1,0,0,0,0,06059,31080,"Los Angeles-Long Beach-Anaheim, CA",5,1,3,2,1, ,4,3,3,2,3,1,2,2,2,3,1,2,0,0,0,1,0,0, ,1,2,1,2,2,3,2,2,4,3,4,1,1,3,2,0
70000562,842,2.8222,WA,881,B,63, ,1,4,9,2,2,1,2,2, , , ,2,20, ,3,2,4,1,2,2,2,3,1,2,2, ,2, ,22,, ,,2, , , ,18,2, ,181019,1,0,0,0,0,53063,44060,"Spokane-Spokane Valley, WA",2,3,4,1,2, ,2,3,4,2,3,2,2,1,3,3,2,2,0,0,0,0,1,0, ,1,2,1,1,0,1,1,1,2,2,4,3,3,2,2,0
70000564,842,0.6559,CA,855,B,83, ,2,4,9,1,1,1,3,3, , , ,2,24, ,6,4,6,6,2,3,1,3,1,1,2, ,1, ,22,, ,,1, , , ,18,1,5,181019,1,0,0,0,0,06083,42200,"Santa Maria-Santa Barbara, CA",2,1,2,2,2, ,4,2,9,1,4,1,2,1,2,3,1,2,0,0,0,0,1,0,2,1,1,4,1,1,3,2,0,0,3,4,2,3,2,3,0
70000565,842,0.7859,WA,819,A,53, ,2,4,9,1,3,8,3,3, , , ,2,61, ,4,3,6,9,2,1,2,2,1,1,2, ,1, ,15,, ,,1, , , ,18,1,0,181019,1,0,0,0,0,53053,42660,"Seattle-Tacoma-Bellevue, WA",3,1,2,2,1, ,1,3,9,2,2,3,2,1,3,3,2,2,0,0,0,0,1,0, ,1,1,4,3,3,2,1,0,0,3,4,1,1,1,3,0
70000566,842,0.4454,NJ,534,B,95, ,1,1,2,2,6,3,1,1, , , ,2,46, ,6,4,5,3,2,3,1,3,1,2,2, ,1,3,2,, ,, , , , ,18,2, ,181019,1,0,0,0,0,12095,36740,"Orlando-Kissimmee-Sanford, FL",4,3,3,2,1, ,1,2,4,3,2,2,2,2,1,3,2,2,0,0,0,1,0,0,2,1,2,3,2,2,3,2,0,0,2,1,2,3,2,4,2
70000567,842,0.5675,OR,820,D,31, ,5,4,9,1,5,2,2,2, , , ,2,82, ,5,3,4,1,2,2,2,5,1,2,2, ,1, ,15,, ,,2, , , ,18, , ,181019,1,0,0,0,0,41031, ,,1,1,1,2,2, ,4,2,2,2,4,1,2,1,1,3,1,1,1,0,0,0,0,0, ,1,2,1,4,4,2,1,1,2,2,4,3,3,3,2,0
70000568,842,0.5783,LA,622,B,87, ,3,3,7,2,1,1,1,1, , , ,2,53, ,6,4,3,1,2,3,1,3,2,1,2, ,2, ,90,, ,, ,2,2, ,18,2, ,181019,1,0,0,0,0,22087,35380,"New Orleans-Metairie, LA",2,1,1,2,2, ,4,3,4,1,3,1,2,1,2,3,1,1,1,1,1,0,0,0,9,1,1,1,3,2,3,2,2,3,1,3,2,2,2,6,0
70000569,842,0.7087,CA,862,C,115, ,2,4,9,1,2,1,2,2, , , ,2,32, ,7,5,12,1,2,3,1,3,1,1,2, ,2, ,90,, ,, ,2,2, ,18,1,1,181019,0,0,1,0,0,06115,49700,"Yuba City, CA",2,1,3,1,1, ,1,3,1,2,1,1,2,1,2,3,1,2,0,0,0,0,1,0,1,1,1,1,2,1,3,2,2,3,4,4,2,1,2,6,0
70000570,842,0.3583,CA,803,A,37, ,2,4,9,1,1,1,1,1, , , ,2,60, ,3,2,6,5,2,3,1,2,2,1,2, ,1,1,2,, ,, , , , ,18,1,6,181019,1,0,0,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,3,4,2,1, ,2,1,3,2,9,2,2,2,2,3,2,2,0,1,0,0,0,0,1,1,1,3,3,3,1,1,0,0,3,4,2,1,1,4,2
70000571,842,1.5026,OR,820,B,51, ,1,4,9,2,1,3,4,3,1,0,0,2,64, ,4,3,1,1,2,3,1,3,1,2,2, ,2, ,8,, ,,2, , , ,18,1,4,181019,1,0,0,0,0,41051,38900,"Portland-Vancouver-Hillsboro, OR-WA",4,1,1,1,2, ,2,3,3,2,2,2,2,1,1,3,2,2,0,0,0,0,1,0,2,1,2,1,3,3,2,1,1,2,1,4,2,3,2,2,0
70000572,842,0.8727,CA,803,A,37, ,2,4,9,2,3,1,4,2,1,1,0,1,46, ,4,3,3,5,2,2,1,5,1,1,2, ,1,3,2,, ,, , , , ,18,1,3,181019,1,0,0,0,0,06037,31080,"Los Angeles-Long Beach-Anaheim, CA",5,1,2,2,2, ,4,2,2,1,2,1,1,1,2,3,1,2,0,0,0,0,1,0, ,1,1,3,2,2,2,1,0,0,1,4,3,3,3,4,2
70000575,842,0.5882,NC,560,C,85, ,5,3,5,1,2,1,8,5,3,0,0,1,38, ,7,5,98,10,1,3,2,1,1,1,2, ,1, ,1,, ,,1, , , ,18,1,1,181020,1,0,0,0,0,37085, ,,2,1,9,2,2, ,3,2,1,2,3,3,1,1,2,3,1,1,0,0,1,0,0,0,1,1,1,4,2,2,3,2,0,0,9,3,2,1,1,3,0
70000577,842,0.4308,VA,556,C,820, ,5,3,5,1,3,3,2,2, , , ,2,78, ,8,5,10,1,1,3,2,2,1,1,2, ,1, ,15,, ,,2, , , ,18, , ,181020,1,0,0,0,0,51820,44420,"Staunton-Waynesboro, VA",4,1,2,1,1, ,1,1,1,2,1,2,1,2,3,2,1,2,0,0,0,0,1,0,1,1,1,1,4,4,3,2,2,3,3,3,2,1,1,2,0
70000578,842,1.1445,AL,560,D,163, , ,3,6,1,3,1,6,2,4,0,0,1,22, ,4,3,2,1,1,1,2,1,1,1,2, ,1, ,22,, ,,2, , , ,18,1,3,181020,1,0,0,0,0,37163, ,,1,1,4,2,1, ,3,1,4,4,1,1,1,1,3,2,1,1,1,0,0,0,0,0, ,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,0
70000579,842,1.1293,FL,561,C,107, ,5,3,5,1,6,7,1,1, , , ,2,58, ,3,2,1,2,1,2,1,2,1,1,2, ,2, ,90,, ,, ,2,2, ,18,1,3,181020,1,0,0,0,0,12107, ,,1,1,4,1,2, ,4,3,3,2,3,2,1,2,2,3,1,2,0,0,0,0,1,0, ,1,1,2,3,3,1,1,0,0,1,3,3,3,1,6,0
70000580,842,0.8313,NJ,504,A,1, ,4,1,2,2,6,1,1,1, , , ,2,57, ,5,3,3,3,1,2,1,3,1,1,4, ,2,3,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,34001,12100,"Atlantic City-Hammonton, NJ",3,1,4,2,2, ,4,2,4,2,3,4,1,1,9,3,1,2,1,0,0,0,0,0, ,1,1,3,3,3,2,1,0,0,1,1,3,3,2,4,2
70000581,842,1.5627,OH,535,B,45, ,3,2,3,1,3,1,4,3,1,0,0,1,40, ,4,3,12,1,1,1,2,2,1,1,2, ,2, ,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,39045,18140,"Columbus, OH",2,1,3,1,1, ,1,1,1,1,3,1,2,1,3,3,2,3,0,0,0,0,1,0, ,1,1,1,2,2,2,1,1,1,4,2,1,1,1,4,1
70000582,842,0.4857,IN,527,C,105, ,1,2,3,1,3,2,3,3, , , ,2,65, ,8,5,99,1,1,3,1,1,1,1,2, ,1, ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,18105,14020,"Bloomington, IN",3,1,1,2,1, ,1,1,3,4,1,4,1,1,4,3,2,2,0,0,0,1,0,0,1,1,1,1,4,3,3,2,2,3,9,2,2,1,1,1,0
70000583,842,0.7447,GA,524,A,255, ,3,3,5,2,6,1,2,1,1,0,0,1,49, ,4,3,2,1,2,1,2,4,2,2,2, ,1, ,22,, ,,1, , , ,18,2, ,181020,1,0,0,0,0,13255,12060,"Atlanta-Sandy Springs-Roswell, GA",2,1,1,1,1, ,2,3,4,1,2,2,2,1,2,3,1,1,0,1,0,0,0,0, ,1,2,1,2,2,2,1,1,2,1,3,1,1,3,1,0
70000584,842,0.8939,WV,559,D,63, ,5,3,5,1,1,6,1,1, , , ,2,28, ,8,5,1,1,1,3,1,5,2,1,2, ,2, ,23,, ,,1, , , ,18,1,4,181020,1,0,0,0,0,54063, ,,1,5,4,2,2, ,1,3,4,1,4,2,1,1,2,3,1,3,0,0,0,0,1,0,2,1,1,1,1,1,3,2,2,3,1,3,2,3,3,1,0
70000585,842,1.206,MI,505,A,163, ,2,2,3,1,5,6,1,1, , , ,2,61, ,3,2,3,1,1,2,2,3,1,1,2, ,2, ,22,, ,,2, , , ,18,1,4,181020,1,0,0,0,0,26163,19820,"Detroit-Warren-Dearborn, MI",5,1,1,2,2, ,1,1,1,4,1,4,2,1,4,1,2,3,1,0,0,0,0,0, ,1,1,1,3,3,1,1,1,1,1,2,3,3,2,2,0
70000586,842,1.3353,MD,512,A,510, ,1,3,5,1,3,3,1,1, , , ,2,75, ,99,9,99,1,2,3,1,3,1,1,2, ,2, ,90,, ,, ,8,2, ,18, , ,181020,1,0,0,0,0,24510,12580,"Baltimore-Columbia-Towson, MD",5,1,1,1,3,1,4,2,9,2,2,2,2,2,3,2,2,3,0,0,0,0,1,0,1,1,1,1,4,4,9,9,9,8,9,3,2,1,2,6,0
70000587,842,0.9241,NC,567,D,111, ,5,3,5,1,6,1,1,1, , , ,2,60, ,3,2,5,1,2,1,1,2,1,1,2, ,2, ,22,, ,,1, , , ,18,2, ,181020,1,0,0,0,0,37111, ,,1,1,2,1,1, ,2,1,1,3,2,3,2,1,3,2,2,2,1,0,0,0,0,0, ,1,1,1,3,3,1,1,1,1,2,3,1,1,1,1,0
70000589,842,1.5046,FL,539,B,115, ,1,3,5,1,2,1,2,2, , , ,2,58, ,5,3,13,1,2,1,2,1,1,2,2, ,2, ,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,12115,35840,"North Port-Sarasota-Bradenton, FL",3,1,1,1,1, ,1,1,1,3,1,2,2,2,1,3,2,3,1,1,0,0,0,0, ,1,2,1,3,3,2,1,1,2,4,3,1,1,1,4,1
70000590,842,0.8162,NC,560,B,183, , ,3,5,9,3,2,2,2, , , ,2,60, ,8,5,99,1,2,3,2,3,1,1,2, ,2, ,15,, ,,1, , , ,18,1,2,181020,1,0,0,0,0,37183,39580,"Raleigh, NC",4,3,2,2,9,9,4,2,2,2,3,9,2,9,9,3,1,2,0,0,0,1,0,0,9,1,1,1,3,3,3,2,2,3,9,3,2,2,2,1,0
70000591,842,2.2169,SC,546,B,79, , ,3,5,2,1,1,2,2, , , ,2,40, ,5,3,12,2,2,3,1,4,1,2,2, ,2, ,90,, ,, ,2,2, ,18,1,1,181020,1,0,0,0,0,45079,17900,"Columbia, SC",3,2,2,1,2, ,4,2,2,3,3,3,2,2,2,3,1,2,0,0,0,0,1,0,9,1,2,2,2,2,2,1,0,0,4,3,2,2,3,6,0
70000592,842,1.7695,VA,556,D,25, ,5,3,5,2,6,1,3,2,0,0,1,1,99,3,3,2,99,2,2,9,2,9,9,2,2, ,2, ,99,, ,, , , , ,18,1,1,181020,0,0,0,0,1,51025, ,,1,2,2,1,9,9,2,3,3,4,2,4,2,1,4,3,2,1,0,1,0,0,0,0,9,1,2,2,3,99,1,1,0,0,9,3,9,2,9,9,0
70000594,842,0.7005,MI,551,B,37, ,3,2,3,1,3,2,2,2, , , ,2,71, ,8,5,7,1,1,2,1,4,1,2,2, ,1, ,15,, ,,2, , , ,18, , ,181020,1,0,0,0,0,26037,29620,"Lansing-East Lansing, MI",2,1,1,2,2, ,3,2,2,1,4,1,1,1,1,3,1,2,1,0,0,0,0,0, ,1,2,1,4,3,3,2,2,4,3,2,3,3,3,2,0
70000595,842,1.4124,GA,524,A,121, ,1,3,5,1,1,6,2,2, , , ,2,99,2,6,4,99,2,1,2,1,4,1,2,2, ,2, ,22,, ,,1, , , ,18,2, ,181020,1,0,0,0,0,13121,12060,"Atlanta-Sandy Springs-Roswell, GA",4,2,4,2,9,2,9,3,3,4,4,2,1,1,1,3,1,3,1,1,0,1,0,0, ,1,2,2,2,99,3,2,0,0,9,3,3,3,3,3,0
70000596,842,0.8691,NY,549,C,89, ,5,1,2,1,3,1,3,2,0,0,1,1,34, ,6,4,12,1,1,2,1,4,1,1,2, ,2, ,95,, ,, ,2, , ,18,1,1,181020,1,0,0,0,0,36089, ,,1,1,3,1,2, ,4,2,2,1,4,1,1,1,1,3,1,1,0,0,0,1,0,0, ,1,1,1,2,1,3,2,2,3,4,1,3,3,3,6,0
70000597,842,0.7695,MI,505,A,125, ,3,2,3,1,3,3,6,5,0,0,1,2,67, ,4,3,12,99,1,3,1,3,1,1,2, ,2, ,7,, ,, , , ,1,18, , ,181020,1,0,0,0,0,26125,19820,"Detroit-Warren-Dearborn, MI",4,1,1,1,9,1,9,3,2,2,3,2,1,1,1,3,1,2,1,1,0,0,0,0,1,1,1,9,4,3,2,1,3,9,4,2,2,1,2,7,0
70000598,842,1.6376,OH,542,B,23, ,1,2,3,1,6,3,1,1, , , ,2,71, ,5,3,2,2,1,2,2,4,1,2,2, ,2, ,15,, ,,2, , , ,18, , ,181020,1,0,0,0,0,39023,44220,"Springfield, OH",2,1,1,2,2, ,4,2,2,1,1,2,1,1,1,3,1,2,0,1,0,0,0,0, ,1,2,2,4,3,2,1,0,0,1,2,3,3,3,3,0
70000600,842,0.962,PA,577,C,97, , ,1,2,1,6,3,1,1, , , ,2,73, ,3,2,4,1,1,1,2,4,1,1,2, ,2, ,2,, ,, , , , ,18, , ,181020,1,0,0,0,0,42097, ,,2,1,4,2,1, ,3,3,3,2,4,2,1,1,1,1,1,2,0,0,0,0,1,0, ,1,1,1,4,4,1,1,1,1,2,1,1,1,3,4,1
70000601,842,0.9619,IL,602,A,31, ,2,2,3,2,6,2,1,1, , , ,2,66, ,7,5,5,1,2,2,2,5,1,2,2, ,2, ,90,, ,, ,2,2, ,18, , ,181020,1,0,0,0,0,17031,16980,"Chicago-Naperville-Elgin, IL-IN-WI",5,1,4,2,2, ,4,1,2,2,3,2,1,1,1,3,1,3,0,0,0,1,0,0, ,1,2,1,4,3,3,2,2,4,2,2,3,3,3,6,0
70000602,842,0.6954,NE,602,A,31, , ,2,4,1,3,3,2,2, , , ,2,73, ,4,3,1,1,2,2,1,5,1,1,2, ,1, ,1,, ,,1, , , ,18, , ,181020,1,0,0,0,0,17031,16980,"Chicago-Naperville-Elgin, IL-IN-WI",5,1,5,1,1, ,2,3,4,4,3,3,2,2,2,3,2,3,0,0,0,0,1,0, ,1,1,1,4,4,2,1,1,1,1,2,3,3,3,1,0
70000603,842,1.4946,IL,632,D,3, ,5,2,3,1,3,3,2,2, , , ,2,78, ,5,3,5,1,2,2,1,5,1,2,2, ,2, ,7,, ,, , , ,1,18, , ,181020,1,0,0,0,0,17003,16020,"Cape Girardeau, MO-IL",1,1,9,1,2, ,4,2,9,1,4,1,2,1,2,3,1,2,0,0,0,0,1,0, ,1,2,1,4,4,2,1,1,2,2,2,3,3,3,7,0
70000604,842,1.0095,TX,693,C,145, ,5,3,7,1,3,1,2,2, , , ,2,50, ,99,9,13,1,2,9,2,3,1,1,2, ,2, ,90,, ,, ,2,2, ,18,2, ,181020,1,0,0,0,0,05145, ,,1,1,2,2,1, ,1,3,4,2,2,3,2,1,1,3,2,3,0,0,0,0,0,1,1,1,1,1,3,2,9,9,9,8,4,3,9,1,2,6,0
70000605,842,1.5046,KS,623,A,113, ,2,2,4,2,2,1,1,1, , , ,2,22, ,2,1,3,3,2,3,1,5,1,1,2, ,2,1,1,, ,,1, , , ,18,1,3,181020,1,0,0,0,0,48113,19100,"Dallas-Fort Worth-Arlington, TX",5,3,2,1,1, ,3,3,3,3,3,4,2,1,2,1,1,1,0,0,0,0,1,0,2,1,1,3,1,1,1,1,0,0,1,2,2,3,3,3,0
70000606,842,1.0876,TX,635,B,453, ,1,3,7,1,3,1,2,2, , , ,2,40, ,6,4,5,1,2,2,1,3,1,1,2, ,2, ,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,48453,12420,"Austin-Round Rock, TX",4,1,2,2,2, ,2,3,4,1,4,1,2,1,4,3,2,2,0,0,0,0,1,0, ,1,1,1,2,2,3,2,2,3,2,3,3,3,2,4,1
70000607,842,1.5917,TX,641,B,29, ,1,3,7,1,1,1,2,1,0,1,0,1,35, ,3,2,4,5,2,2,1,8,2,2,2, ,2,1,90,, ,, ,2,2, ,18,1,1,181020,1,0,0,0,0,48029,41700,"San Antonio-New Braunfels, TX",4,5,5,2,2, ,9,3,4,1,4,4,2,1,4,3,2,2,1,1,0,1,0,0, ,1,2,3,2,1,1,1,0,0,2,3,3,3,9,6,0
